assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff
/mnt/scratch/ljcohen/mmetsp/Ochromonas/SRR1296767/trinity/Ochromonas_SRR1296767.Trinity.fixed.fasta,30447,201,8865,25107499,824.62965,0,8530,0,14884,80.16813,340,786,1263,1861,3034,0.47741,0.01225,0.00741,2.01713,0,0.0,0.15876,18547,18547,0.60916,0.87272,13855,0.65194,7699,0.36227,6576,0.30943,5400,0.25409,4926,0.23179,4283,0.20153,0.28238,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_fraudulenta/SRR1296745/trinity/Pseudo-nitzschia_fraudulenta_SRR1296745.Trinity.fixed.fasta,25738,201,8176,22843558,887.54208,0,8093,0,11647,72.64015,338,937,1514,2175,3338,0.49404,0.00654,0.00492,2.05871,0,0.0,0.16387,12984,12984,0.50447,1.13487,10635,0.92955,5632,0.49226,5305,0.46368,4861,0.42488,4668,0.40801,4453,0.38921,0.48551,,,
/mnt/scratch/ljcohen/mmetsp/Filamoeba_nolandi/SRR1296773/trinity/Filamoeba_nolandi_SRR1296773.Trinity.fixed.fasta,24552,201,10637,22076589,899.17681,0,7610,1,13564,88.05337,373,875,1398,2136,3431,0.42613,0.00465,0.00774,1.57483,0,0.0,0.16277,14001,14001,0.57026,0.71818,12354,0.6337,6553,0.33614,6199,0.31798,5679,0.29131,5376,0.27576,4991,0.25601,0.30021,,,
/mnt/scratch/ljcohen/mmetsp/Proboscia_alata/SRR1296926/trinity/Proboscia_alata_SRR1296926.Trinity.fixed.fasta,50324,201,14577,42028108,835.15039,0,14104,11,20439,77.37379,321,826,1376,2059,3592,0.43025,0.00946,0.00851,1.9973,0,0.0,0.15544,24707,24707,0.49096,1.01754,18604,0.7662,10586,0.43598,9726,0.40056,8351,0.34393,7760,0.31959,7121,0.29327,0.47205,,,
/mnt/scratch/ljcohen/mmetsp/Odontella_sinensis/SRR1296882/trinity/Odontella_sinensis_SRR1296882.Trinity.fixed.fasta,35933,201,6545,22646973,630.25556,0,6691,0,14341,84.73865,280,535,905,1305,2011,0.54816,0.02139,0.01113,1.81681,0,0.0,0.12479,20421,20421,0.56831,1.0395,17714,0.90171,10251,0.52181,9712,0.49438,8810,0.44846,8408,0.428,7925,0.40341,0.50677,,,
/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1296900/trinity/Oxyrrhis_marina_SRR1296900.Trinity.fixed.fasta,57341,201,12210,36914598,643.77318,0,11075,4,22937,90.69449,268,540,987,1515,2343,0.59117,0.02319,-0.00287,1.91687,0,0.0,0.12595,28283,28283,0.49324,1.02952,25187,0.91682,14770,0.53764,14206,0.51711,13336,0.48544,13029,0.47426,12550,0.45683,0.55339,,,
/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296911/trinity/Fragilariopsis_kerguelensis_SRR1296911.Trinity.fixed.fasta,55677,201,10501,37820161,679.278,0,10777,1,18619,80.36395,271,560,1094,1778,3218,0.41114,0.01186,0.01344,1.84711,0,0.0,0.12639,27237,27237,0.4892,0.78319,20869,0.60008,11125,0.3199,9409,0.27055,7611,0.21885,6791,0.19527,5808,0.16701,0.27281,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_debilis/SRR1296918/trinity/Chaetoceros_debilis_SRR1296918.Trinity.fixed.fasta,23776,201,17408,23034728,968.82268,0,8290,5,12570,82.85326,402,979,1519,2172,3672,0.43247,0.01196,0.00885,1.79704,0,0.0,0.17733,14584,14584,0.61339,1.1178,11474,0.87944,6410,0.4913,5995,0.45949,5399,0.41381,5138,0.39381,4805,0.36828,0.49959,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_fraudulenta/SRR1296746/trinity/Pseudo-nitzschia_fraudulenta_SRR1296746.Trinity.fixed.fasta,116946,201,8668,70962639,606.79834,0,18331,0,40733,86.11069,255,465,901,1570,2864,0.56319,0.00965,0.00532,2.05657,0,0.0,0.11789,44975,44975,0.38458,1.03694,35738,0.82397,19486,0.44927,17810,0.41062,15783,0.36389,14983,0.34545,14069,0.32437,0.46153,,,
/mnt/scratch/ljcohen/mmetsp/Pseudokeronopsis/SRR1296908/trinity/Pseudokeronopsis_SRR1296908.Trinity.fixed.fasta,35110,201,18833,29812157,849.10729,0,9616,24,5814,35.8627,341,793,1337,2041,3640,0.44655,0.01536,0.04165,1.33435,0,0.0,0.15216,13733,13733,0.39114,1.04188,12306,0.93362,7306,0.55428,7110,0.53941,6751,0.51218,6575,0.49882,6315,0.4791,0.54492,,,
/mnt/scratch/ljcohen/mmetsp/Tiarina_fusa/SRR1296771/trinity/Tiarina_fusa_SRR1296771.Trinity.fixed.fasta,128757,201,16307,67115663,521.25836,0,13626,15,36166,86.85387,245,385,656,1124,2249,0.49145,0.01692,0.01125,2.07144,0,0.0,0.10351,41309,41309,0.32083,0.9336,34369,0.77675,18963,0.42857,17486,0.39519,15518,0.35071,14467,0.32696,13150,0.2972,0.36393,,,
/mnt/scratch/ljcohen/mmetsp/Prymnesium_parvum/SRR1296769/trinity/Prymnesium_parvum_SRR1296769.Trinity.fixed.fasta,26600,201,6505,15061434,566.21932,0,3394,0,7257,69.79312,272,480,729,1021,1569,0.56465,0.00957,0.00336,2.20219,0,0.0,0.11781,14318,14318,0.53827,1.03044,12663,0.91134,6870,0.49442,6600,0.47499,6090,0.43829,5886,0.42361,5607,0.40353,0.48799,,,
/mnt/scratch/ljcohen/mmetsp/Percolomonas_cosmopolitus/SRR1296756/trinity/Percolomonas_cosmopolitus_SRR1296756.Trinity.fixed.fasta,14002,201,13995,16292067,1163.55285,0,5810,11,9214,87.85068,523,1153,1771,2651,4494,0.33759,0.01146,0.04634,1.69864,0,0.0,0.17979,6706,6706,0.47893,0.83016,5839,0.72283,3739,0.46286,3580,0.44318,3342,0.41372,3201,0.39626,2967,0.36729,0.44205,,,
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296914/trinity/Heterosigma_akashiwo_SRR1296914.Trinity.fixed.fasta,47427,201,13981,30454437,642.1329,0,8373,3,18053,79.61412,289,544,876,1312,2169,0.52896,0.01537,0.0085,1.94591,0,0.0,0.12488,24207,24207,0.51041,0.84667,20640,0.72191,11611,0.40611,10739,0.37561,9558,0.3343,8927,0.31223,8044,0.28135,0.34413,,,
/mnt/scratch/ljcohen/mmetsp/Mesodinium_pulex/SRR1296764/trinity/Mesodinium_pulex_SRR1296764.Trinity.fixed.fasta,109373,201,12386,68146765,623.06753,0,18586,2,33762,75.92238,270,504,893,1430,2400,0.58416,0.00542,0.02259,2.1144,0,0.0,0.11528,45019,45019,0.41161,0.87509,37399,0.72697,19581,0.38062,17884,0.34763,15782,0.30677,14772,0.28714,13446,0.26137,0.33498,,,
/mnt/scratch/ljcohen/mmetsp/Thalassionema_nitzschioides/SRR1296923/trinity/Thalassionema_nitzschioides_SRR1296923.Trinity.fixed.fasta,27284,201,15624,31351356,1149.07477,0,11814,11,16818,79.04783,540,1154,1692,2474,4204,0.42945,0.00554,0.00452,1.94257,0,0.0,0.20615,18448,18448,0.67615,1.11334,15378,0.92806,8275,0.4994,7830,0.47254,7205,0.43482,6968,0.42052,6709,0.40489,0.49706,,,
/mnt/scratch/ljcohen/mmetsp/Tetraselmis_striata/SRR1296731/trinity/Tetraselmis_striata_SRR1296731.Trinity.fixed.fasta,41262,201,12103,32240689,781.36515,0,10996,2,18023,78.66131,311,743,1262,1812,2868,0.63337,0.00955,0.00191,2.14757,0,0.0,0.14083,22825,22825,0.55317,1.09493,17488,0.83891,9197,0.44119,8467,0.40617,7378,0.35393,6888,0.33042,6302,0.30231,0.43467,,,
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296775/trinity/Heterosigma_akashiwo_SRR1296775.Trinity.fixed.fasta,36973,201,6508,18015462,487.25995,0,3195,0,9207,80.24847,246,373,578,901,1586,0.54307,0.01436,0.00715,2.02014,0,0.0,0.09917,11019,11019,0.29803,0.87155,9765,0.77236,5445,0.43067,5198,0.41114,4746,0.37539,4479,0.35427,4120,0.32587,0.38422,,,
/mnt/scratch/ljcohen/mmetsp/Karenia_brevis/SRR1296744/trinity/Karenia_brevis_SRR1296744.Trinity.fixed.fasta,132950,201,6501,74358810,559.29906,0,19396,0,47857,90.67829,250,441,781,1230,1925,0.5378,0.00756,0.00228,1.96416,0,0.0,0.11422,52514,52514,0.39499,0.91424,44011,0.76621,22858,0.39795,20975,0.36516,18676,0.32514,17481,0.30433,16040,0.27925,0.36371,,,
/mnt/scratch/ljcohen/mmetsp/Paraphysomonas_imperforata/SRR1296729/trinity/Paraphysomonas_imperforata_SRR1296729.Trinity.fixed.fasta,25755,201,16869,26750327,1038.64597,0,8560,22,13290,81.30902,397,1068,1791,2893,5102,0.47175,0.00971,0.0029,1.8418,0,0.0,0.18384,14611,14611,0.56731,0.80733,12003,0.66322,6399,0.35357,5930,0.32766,5332,0.29462,5014,0.27705,4630,0.25583,0.29746,,,
/mnt/scratch/ljcohen/mmetsp/Paramoeba_aestuarina/SRR1296885/trinity/Paramoeba_aestuarina_SRR1296885.Trinity.fixed.fasta,38308,201,8382,25556649,667.13608,0,7195,0,18388,89.70846,305,583,888,1308,2122,0.4365,0.03535,0.02148,1.45535,0,0.0,0.12691,20144,20144,0.52584,1.08599,16985,0.91568,9494,0.51183,8907,0.48019,7977,0.43005,7519,0.40536,6754,0.36412,0.49869,,,
/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296820/trinity/Fragilariopsis_kerguelensis_SRR1296820.Trinity.fixed.fasta,45190,201,7353,30484433,674.5836,0,9067,0,13644,68.78362,276,572,1052,1656,2690,0.39984,0.01209,0.01398,1.84892,0,0.0,0.12799,19277,19277,0.42658,1.0834,14495,0.81465,8428,0.47367,7613,0.42786,6589,0.37031,6079,0.34165,5482,0.3081,0.48349,,,
/mnt/scratch/ljcohen/mmetsp/Sexangularia_sp._CB-2014/SRR1296782/trinity/Sexangularia_sp._CB-2014_SRR1296782.Trinity.fixed.fasta,13086,201,10854,16035079,1225.36138,0,6065,2,9274,85.87108,585,1228,1804,2607,4113,0.6102,0.01895,0.01871,2.15383,0,0.0,0.20386,17,17,0.0013,0.00096,16,0.0009,1,6e-05,1,6e-05,1,6e-05,1,6e-05,1,6e-05,4e-05,,,
/mnt/scratch/ljcohen/mmetsp/Chrysoreinhardia/SRR1294438/trinity/Chrysoreinhardia_SRR1294438.Trinity.fixed.fasta,28893,201,13583,27597747,955.1707,0,9745,7,17621,79.71796,435,900,1358,2023,3527,0.62839,0.00284,0.00426,2.2138,0,0.0,0.15924,20354,20354,0.70446,1.29908,12138,0.7747,6824,0.43554,5827,0.3719,4719,0.30119,4223,0.26953,3591,0.22919,0.42885,,,
/mnt/scratch/ljcohen/mmetsp/Peridinium_aciculiferum/SRR1294439/trinity/Peridinium_aciculiferum_SRR1294439.Trinity.fixed.fasta,100629,201,5930,62013692,616.26064,0,18236,0,43098,91.92579,270,521,889,1317,1967,0.61521,0.00845,0.00084,2.1151,0,0.0,0.12039,53668,53668,0.53333,0.9763,44599,0.81132,23747,0.43199,21878,0.39799,19203,0.34933,18279,0.33252,17120,0.31144,0.44531,,,
/mnt/scratch/ljcohen/mmetsp/Anophryoides_haemophila/SRR1294435/trinity/Anophryoides_haemophila_SRR1294435.Trinity.fixed.fasta,3030,201,6011,1440045,475.26238,0,208,0,38,35.38452,250,374,549,801,1298,0.31236,0.02126,0.03738,1.61043,0,0.0,0.09083,133,133,0.04389,0.42628,120,0.38462,68,0.21795,63,0.20192,57,0.18269,48,0.15385,43,0.13782,0.24046,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_costatum/SRR1294403/trinity/Skeletonema_costatum_SRR1294403.Trinity.fixed.fasta,28818,201,17601,39612829,1374.58633,0,14381,21,18720,77.11287,673,1394,2095,3070,5025,0.45414,0.00876,0.00662,1.80271,0,0.0,0.23464,19808,19808,0.68735,0.58039,14612,0.42814,7651,0.22418,7035,0.20613,6327,0.18538,6004,0.17592,5603,0.16417,0.22651,,,
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296799/trinity/Heterosigma_akashiwo_SRR1296799.Trinity.fixed.fasta,49587,201,16119,28664964,578.07417,0,6952,2,16595,78.36316,269,475,755,1132,1874,0.51886,0.01796,0.01146,1.90817,0,0.0,0.11539,25768,25768,0.51965,0.76713,22171,0.66005,12535,0.37318,11602,0.3454,10263,0.30554,9498,0.28276,8347,0.2485,0.3178,,,
/mnt/scratch/ljcohen/mmetsp/Aplanochytrium_stocchinoi/SRR1294443/trinity/Aplanochytrium_stocchinoi_SRR1294443.Trinity.fixed.fasta,10578,201,3821,6261052,591.89374,0,1740,0,3666,76.03396,273,503,815,1163,1709,0.40308,0.02212,0.01607,1.95685,0,0.0,0.12156,6689,6689,0.63235,0.60567,5207,0.47148,2523,0.22845,1512,0.13691,1000,0.09055,854,0.07733,724,0.06556,0.20218,,,
/mnt/scratch/ljcohen/mmetsp/Rhodella_maculata/SRR1296822/trinity/Rhodella_maculata_SRR1296822.Trinity.fixed.fasta,25782,201,8215,19288971,748.1565,0,5897,0,10248,74.1836,319,653,1106,1716,2930,0.58937,0.02739,0.00234,2.15947,0,0.0,0.13884,15378,15378,0.59646,1.04976,12531,0.85542,6444,0.43989,6035,0.41197,5406,0.36904,5117,0.34931,4685,0.31982,0.44251,,,
/mnt/scratch/ljcohen/mmetsp/Pelagomonas_calceolata/SRR1296778/trinity/Pelagomonas_calceolata_SRR1296778.Trinity.fixed.fasta,23540,201,16300,19309313,820.27668,0,5838,31,11497,86.46051,326,742,1279,2062,4207,0.61749,0.00555,0.00185,2.44846,0,0.0,0.14302,13668,13668,0.58063,1.11294,11195,0.91157,5835,0.47512,5473,0.44565,4963,0.40412,4776,0.38889,4509,0.36715,0.46253,,,
/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296805/trinity/Extubocellulus_spinifer_SRR1296805.Trinity.fixed.fasta,28596,201,17246,35738476,1249.77186,0,13236,29,18030,79.4856,592,1274,1896,2812,4841,0.51744,0.00553,0.00343,2.04131,0,0.0,0.22068,21800,21800,0.76234,0.61419,17806,0.50166,8884,0.2503,8058,0.22702,7100,0.20003,6587,0.18558,5871,0.16541,0.22654,,,
/mnt/scratch/ljcohen/mmetsp/Aplanochytrium/SRR1294425/trinity/Aplanochytrium_SRR1294425.Trinity.fixed.fasta,16064,201,6303,15764499,981.35576,0,6211,0,7900,64.89864,406,1070,1558,2129,3063,0.41225,0.01032,0.00612,1.86425,0,0.0,0.18458,7809,7809,0.48612,1.0547,7106,0.95975,3956,0.53431,3875,0.52337,3705,0.50041,3633,0.49068,3537,0.47771,0.53295,,,
/mnt/scratch/ljcohen/mmetsp/Prorocentrum_minimum/SRR1296787/trinity/Prorocentrum_minimum_SRR1296787.Trinity.fixed.fasta,120348,201,7948,70688619,587.36846,0,18261,0,46876,90.50355,271,472,783,1219,1957,0.6497,0.00966,0.00402,2.10875,0,0.0,0.11265,75685,75685,0.62888,0.98489,62243,0.80997,33038,0.42992,30425,0.39592,26814,0.34893,25310,0.32936,23135,0.30106,0.4349,,,
/mnt/scratch/ljcohen/mmetsp/Ditylum_brightwellii/SRR1294414/trinity/Ditylum_brightwellii_SRR1294414.Trinity.fixed.fasta,39246,201,5021,20773722,529.32075,0,4511,0,10874,76.83039,255,418,673,1021,1659,0.42817,0.01844,0.00839,1.77127,0,0.0,0.10945,21440,21440,0.5463,1.26841,15657,0.92629,9200,0.54428,8649,0.51168,7692,0.45507,7255,0.42921,6674,0.39484,0.51826,,,
/mnt/scratch/ljcohen/mmetsp/Corethron_hystrix/SRR1294401/trinity/Corethron_hystrix_SRR1294401.Trinity.fixed.fasta,35648,201,13866,43304095,1214.76927,0,17016,23,21279,68.60973,578,1243,1774,2461,3986,0.46037,0.00658,0.00317,1.97006,0,0.0,0.21347,19405,19405,0.54435,1.11748,12316,0.70924,6461,0.37207,6204,0.35727,5857,0.33729,5699,0.32819,5508,0.31719,0.37959,,,
/mnt/scratch/ljcohen/mmetsp/Nephroselmis_pyriformis/SRR1294419/trinity/Nephroselmis_pyriformis_SRR1294419.Trinity.fixed.fasta,57644,201,28609,51211722,888.41375,0,17393,27,31563,81.17047,382,841,1312,1953,3453,0.64229,0.01025,0.00787,1.96065,0,0.0,0.15222,50,50,0.00087,0.00288,40,0.0023,17,0.00098,11,0.00063,4,0.00023,2,0.00012,1,6e-05,0.00086,,,
/mnt/scratch/ljcohen/mmetsp/Aureoumbra_lagunensis/SRR1296816/trinity/Aureoumbra_lagunensis_SRR1296816.Trinity.fixed.fasta,19817,201,13081,24769171,1249.89509,0,9332,6,12071,74.31366,600,1294,1880,2721,4446,0.39344,0.0054,0.00034,2.15734,0,0.0,0.21187,10780,10780,0.54398,1.05418,9134,0.89321,5214,0.50988,5013,0.49022,4740,0.46352,4603,0.45013,4439,0.43409,0.53092,,,
/mnt/scratch/ljcohen/mmetsp/Cryptomonas_paramecium/SRR1294407/trinity/Cryptomonas_paramecium_SRR1294407.Trinity.fixed.fasta,73027,201,23642,60066482,822.5243,0,16740,62,35696,78.39914,358,708,1135,1940,4313,0.57303,0.00946,0.00335,2.12019,0,0.0,0.14906,7,7,0.0001,0.00068,7,0.00068,2,0.0002,2,0.0002,0,0.0,0,0.0,0,0.0,0.00018,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_dohrnii/SRR1296795/trinity/Skeletonema_dohrnii_SRR1296795.Trinity.fixed.fasta,32671,201,6820,23741237,726.67617,0,7664,0,13345,83.07794,285,670,1193,1792,2832,0.47072,0.01492,0.00747,1.88685,0,0.0,0.14056,15525,15525,0.47519,0.67313,13156,0.57041,7183,0.31144,6660,0.28876,5951,0.25802,5555,0.24085,5012,0.21731,0.29212,,,
/mnt/scratch/ljcohen/mmetsp/Prymnesium_polylepis/SRR1296792/trinity/Prymnesium_polylepis_SRR1296792.Trinity.fixed.fasta,75038,201,9582,41033160,546.83174,0,8924,0,26317,88.85496,255,425,702,1118,2022,0.6561,0.01542,0.00557,2.3694,0,0.0,0.1031,32540,32540,0.43365,1.07981,26336,0.87393,14655,0.48631,13450,0.44632,11764,0.39038,11144,0.3698,10178,0.33775,0.47582,,,
/mnt/scratch/ljcohen/mmetsp/Ditylum_brightwellii/SRR1294417/trinity/Ditylum_brightwellii_SRR1294417.Trinity.fixed.fasta,7570,201,6960,3483955,460.23184,0,508,0,1678,78.80285,240,354,533,813,1345,0.44176,0.02755,0.00895,1.7483,0,0.0,0.09751,5843,5843,0.77186,0.34568,4433,0.26226,2124,0.12566,1065,0.06301,544,0.03218,425,0.02514,307,0.01816,0.13135,,,
/mnt/scratch/ljcohen/mmetsp/Florenciella/SRR1294431/trinity/Florenciella_SRR1294431.Trinity.fixed.fasta,7296,201,5873,3481159,477.13254,0,543,0,1907,86.60228,245,365,548,846,1619,0.60297,0.01234,0.01465,2.17845,0,0.0,0.09827,6052,6052,0.8295,0.28643,4511,0.2135,2377,0.1125,1360,0.06437,666,0.03152,469,0.0222,296,0.01401,0.14746,,,
/mnt/scratch/ljcohen/mmetsp/Nitzschia/SRR1294404/trinity/Nitzschia_SRR1294404.Trinity.fixed.fasta,48218,201,18219,57520792,1192.93193,0,19397,27,26131,72.79737,494,1279,2042,3059,4934,0.46587,0.00413,0.00556,1.88064,0,0.0,0.20274,30569,30569,0.63397,0.71016,19642,0.45631,9838,0.22855,8443,0.19614,6627,0.15396,5835,0.13556,4936,0.11467,0.18637,,,
/mnt/scratch/ljcohen/mmetsp/Prymnesium_parvum/SRR1294412/trinity/Prymnesium_parvum_SRR1294412.Trinity.fixed.fasta,42492,201,12324,32849621,773.07778,0,10257,15,19057,82.38553,318,703,1163,1775,3288,0.59685,0.0116,0.00516,2.2549,0,0.0,0.14345,29462,29462,0.69335,0.85885,21402,0.62389,10822,0.31547,9011,0.26268,7134,0.20796,6421,0.18718,5661,0.16502,0.25068,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294445/trinity/Chaetoceros_affinis_SRR1294445.Trinity.fixed.fasta,28753,201,4099,16978158,590.48301,0,4487,0,10441,78.92881,271,499,796,1159,1765,0.42183,0.01491,0.01194,1.72507,0,0.0,0.12044,17171,17171,0.59719,1.20228,13268,0.929,7694,0.53872,7345,0.51428,6687,0.46821,6345,0.44427,5931,0.41528,0.52096,,,
/mnt/scratch/ljcohen/mmetsp/Guillardia_theta/SRR1294409/trinity/Guillardia_theta_SRR1294409.Trinity.fixed.fasta,41100,201,13275,54877528,1335.21966,0,21155,8,27707,71.81117,664,1358,1968,2726,4180,0.52687,0.0126,0.01212,1.78091,0,0.0,0.22647,26765,26765,0.65122,1.24159,15973,0.74097,8811,0.40873,8428,0.39096,7896,0.36628,7617,0.35334,7136,0.33103,0.41244,,,
/mnt/scratch/ljcohen/mmetsp/Proboscia_inermis/SRR1296824/trinity/Proboscia_inermis_SRR1296824.Trinity.fixed.fasta,43803,201,17164,29274056,668.31167,0,9913,1,13981,67.89672,281,615,1017,1404,2013,0.42016,0.01366,0.00726,2.00409,0,0.0,0.13381,18008,18008,0.41111,1.06393,14346,0.84757,8270,0.4886,7815,0.46172,6974,0.41203,6574,0.3884,6088,0.35968,0.5039,,,
/mnt/scratch/ljcohen/mmetsp/Pelagomonas_calceolata/SRR1296781/trinity/Pelagomonas_calceolata_SRR1296781.Trinity.fixed.fasta,23423,201,22248,22483520,959.89071,0,7386,37,13571,87.8866,402,907,1440,2268,4522,0.62756,0.00514,0.00224,2.47015,0,0.0,0.16103,16089,16089,0.68689,1.09056,13569,0.91975,7066,0.47895,6685,0.45313,6158,0.41741,5944,0.4029,5632,0.38175,0.47423,,,
/mnt/scratch/ljcohen/mmetsp/Florenciella/SRR1294432/trinity/Florenciella_SRR1294432.Trinity.fixed.fasta,7239,201,5873,3452074,476.87167,0,537,0,1908,86.69058,244,365,551,842,1592,0.60313,0.01396,0.01191,2.17865,0,0.0,0.0983,6053,6053,0.83617,0.28648,4524,0.21411,2364,0.11188,1315,0.06224,695,0.03289,504,0.02385,332,0.01571,0.14613,,,
/mnt/scratch/ljcohen/mmetsp/Florenciella/SRR1294428/trinity/Florenciella_SRR1294428.Trinity.fixed.fasta,31295,201,7353,14782941,472.37389,0,2493,0,8228,87.32622,239,351,555,896,1664,0.60245,0.01417,0.01142,2.1849,0,0.0,0.09739,21834,21834,0.69768,1.03337,17717,0.83852,9880,0.4676,9409,0.44531,8453,0.40007,7970,0.37721,7189,0.34024,0.47228,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_menzellii/SRR1296801/trinity/Skeletonema_menzellii_SRR1296801.Trinity.fixed.fasta,24447,201,9246,24735045,1011.78243,0,8814,0,13617,80.53311,422,1026,1596,2371,3851,0.45246,0.00958,0.00431,1.81287,0,0.0,0.18549,15871,15871,0.6492,1.11736,12881,0.90686,7149,0.50331,6698,0.47156,6040,0.42523,5735,0.40376,5393,0.37968,0.49175,,,
/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296809/trinity/Asterionellopsis_glacialis_SRR1296809.Trinity.fixed.fasta,22494,201,12276,12640680,561.95786,0,2594,2,7950,76.68447,270,489,722,972,1503,0.44258,0.01512,0.01123,1.94278,0,0.0,0.1164,12396,12396,0.55108,0.85384,11547,0.79536,6670,0.45943,6510,0.44841,6104,0.42044,5800,0.3995,5398,0.37181,0.42661,,,
/mnt/scratch/ljcohen/mmetsp/Anophryoides_haemophila/SRR1294434/trinity/Anophryoides_haemophila_SRR1294434.Trinity.fixed.fasta,2991,201,5936,1415875,473.37847,0,205,0,36,35.55865,251,376,543,792,1273,0.31256,0.02007,0.03734,1.60512,0,0.0,0.09071,131,131,0.0438,0.41987,122,0.39103,68,0.21795,58,0.1859,45,0.14423,43,0.13782,38,0.12179,0.21388,,,
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296798/trinity/Heterosigma_akashiwo_SRR1296798.Trinity.fixed.fasta,45051,201,8166,23904433,530.60827,0,4936,0,13669,80.19852,257,421,659,1011,1722,0.54977,0.01655,0.00973,2.03545,0,0.0,0.10605,16788,16788,0.37264,0.85003,14513,0.73484,8198,0.41509,7707,0.39023,6893,0.34901,6456,0.32689,5849,0.29615,0.3633,,,
/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296777/trinity/Heterosigma_akashiwo_SRR1296777.Trinity.fixed.fasta,43218,201,9336,21682524,501.70124,0,3984,0,11661,81.27847,249,388,601,940,1676,0.54945,0.01651,0.01008,2.03083,0,0.0,0.10108,13828,13828,0.31996,0.8758,12028,0.7618,6790,0.43005,6415,0.4063,5767,0.36525,5426,0.34366,4919,0.31155,0.37679,,,
/mnt/scratch/ljcohen/mmetsp/Aristerostoma/SRR1296811/trinity/Aristerostoma_SRR1296811.Trinity.fixed.fasta,35898,201,17835,28902061,805.11619,0,8823,21,5514,36.74085,308,742,1336,2112,4022,0.37395,0.01665,0.01533,1.4561,0,0.0,0.14099,9526,9526,0.26536,0.70537,8714,0.64524,4949,0.36646,4784,0.35424,4470,0.33099,4322,0.32003,4144,0.30685,0.31685,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_antarctica/SRR1296821/trinity/Thalassiosira_antarctica_SRR1296821.Trinity.fixed.fasta,37142,201,6761,29206466,786.34608,0,10425,0,16332,78.50393,323,771,1210,1711,2563,0.47208,0.01563,0.00799,1.84237,0,0.0,0.15314,20523,20523,0.55256,1.05084,17105,0.87583,9597,0.4914,9110,0.46646,8307,0.42535,7969,0.40804,7514,0.38474,0.50552,,,
/mnt/scratch/ljcohen/mmetsp/Extubocellulus_spinifer/SRR1296804/trinity/Extubocellulus_spinifer_SRR1296804.Trinity.fixed.fasta,28133,201,14478,34290049,1218.85505,0,12679,15,17642,80.70521,572,1235,1840,2725,4807,0.51803,0.00676,0.0045,2.03795,0,0.0,0.21666,21330,21330,0.75818,0.6237,17478,0.51107,8888,0.25989,8051,0.23542,7035,0.20571,6470,0.18919,5751,0.16816,0.22961,,,
/mnt/scratch/ljcohen/mmetsp/Scrippsiella_hangoei/SRR1296793/trinity/Scrippsiella_hangoei_SRR1296793.Trinity.fixed.fasta,99755,201,7657,70704592,708.78244,0,23445,0,48220,91.86404,297,647,1071,1532,2326,0.61899,0.00644,0.00163,2.12456,0,0.0,0.13386,60073,60073,0.60221,0.87367,47562,0.69172,24667,0.35875,21946,0.31917,18931,0.27532,17428,0.25347,15412,0.22415,0.3359,,,
/mnt/scratch/ljcohen/mmetsp/Strombidinopsis_acuminata/SRR1296813/trinity/Strombidinopsis_acuminata_SRR1296813.Trinity.fixed.fasta,110406,201,12344,61607122,558.0052,0,14533,5,21528,62.54158,250,418,756,1307,2360,0.50585,0.0118,0.0187,2.15975,0,0.0,0.10968,26990,26990,0.24446,0.85832,23024,0.7322,12655,0.40245,11809,0.37554,10610,0.33741,9932,0.31585,8984,0.28571,0.36825,,,
