"","SampleName","Run.x","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","Input.Reads","Surviving.Reads","Percent.Surviving","assembly.x","n_seqs.x","smallest.x","largest.x","n_bases.x","mean_len.x","n_under_200.x","n_over_1k.x","n_over_10k.x","n_with_orf.x","mean_orf_percent.x","n90.x","n70.x","n50.x","n30.x","n10.x","gc.x","gc_skew.x","at_skew.x","cpg_ratio.x","bases_n.x","proportion_n.x","linguistic_complexity.x","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score.x","optimal_score.x","cutoff.x","assembly.y","n_seqs.y","smallest.y","largest.y","n_bases.y","mean_len.y","n_under_200.y","n_over_1k.y","n_over_10k.y","n_with_orf.y","mean_orf_percent.y","n90.y","n70.y","n50.y","n30.y","n10.y","gc.y","gc_skew.y","at_skew.y","cpg_ratio.y","bases_n.y","proportion_n.y","linguistic_complexity.y","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","score.y","optimal_score.y","cutoff.y","Run.y","Complete_eukaryotic","Fragmented_eukaryotic","Missing_eukaryotic","Total_eukaryotic","Complete_eukaryotic_BUSCO_perc","Complete_protist","Fragmented_protist","Missing_protist","Total_protist","Complete_protist_BUSCO_perc","Unique_kmers","num_reads_kept_diginorm","total_reads_before_diginorm","perc_kept_diginorm","num_kmers_reads_diginorm","fp_rate_diginorm"
"282","MMETSP0725","SRR1296826","7/22/15","7/26/15",22555494,2255549400,22555494,100,1393,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296826","SRX551233",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618941","SAMN02740493","simple",265536,"Amphiprora",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","40DD56DA1FFF9B21F6245C5A25280C6E","84E9B033CF2468B020EFEA09DA49185F","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Amphiprora","sp.","CCMP467",22555494,22554585,100,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0725.trinity_out_2.2.0.Trinity.fasta",32234,201,14509,28599910,887.25911,0,9611,6,16875,82.85183,367,845,1381,2066,3484,0.50044,0.00507,0.00328,1.9576,0,0,0.16506,22554585,21531371,0.95463,19940652,0.88411,1590719,19481,679973,0.02378,9260,0.28727,766,0.02376,21137,0.65574,1383,0.04291,0.4321,0.52243,0.50368,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0725.trinity_out_2.2.0.Trinity.fasta",32234,201,14509,28599910,887.25911,0,9611,6,16875,82.85183,367,845,1381,2066,3484,0.50044,0.00507,0.00328,1.9576,0,0,0.16506,20133,20133,0.62459,0.97714,14714,0.71413,7627,0.37017,6771,0.32863,5821,0.28252,5334,0.25888,4661,0.22622,0.31639,NA,NA,NA,"MMETSP0725",193,54,56,303,0.63696369637,171,28,35,234,0.730769230769231,24469453,15987582,45109996,"35.4%",73832356,0
"283","MMETSP0726","SRR1296827","7/22/15","7/26/15",21650393,2165039300,21650393,100,1329,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296827","SRX551234",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618944","SAMN02740494","simple",265536,"Amphiprora",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","70C94CB7A6F0D04395D65B197A1CED83","C493F3E8852F0983E81D67379378A535","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Amphiprora","sp.","CCMP467",21650393,21647774,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0726.trinity_out_2.2.0.Trinity.fasta",23679,201,13807,18977152,801.43384,0,5857,6,10876,85.6528,315,732,1301,2033,3533,0.50155,0.00448,0.00525,1.94636,0,0,0.14953,21647774,20640398,0.95347,19114037,0.88296,1526361,13980,411519,0.02168,5851,0.2471,459,0.01938,16698,0.70518,971,0.04101,0.41901,0.49264,0.44848,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0726.trinity_out_2.2.0.Trinity.fasta",23679,201,13807,18977152,801.43384,0,5857,6,10876,85.6528,315,732,1301,2033,3533,0.50155,0.00448,0.00525,1.94636,0,0,0.14953,12347,12347,0.52143,0.97389,9334,0.73624,4805,0.379,4344,0.34264,3817,0.30107,3540,0.27922,3155,0.24886,0.32583,NA,NA,NA,"MMETSP0726",134,51,118,303,0.442244224422,118,30,86,234,0.504273504273504,17123875,12676059,43298135,"29.3%",72260753,0
"284","MMETSP0727","SRR1296828","7/22/15","7/26/15",24765271,2476527100,24765271,100,1496,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296828","SRX551235",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618943","SAMN02740495","simple",265536,"Amphiprora",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","454366E53129B45D3209BD5BAE68A484","3D43F3389B1E732516CFF8EDA4D6AAEA","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Amphiprora","sp.","CCMP467",24765271,24652723,99.55,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0727.trinity_out_2.2.0.Trinity.fasta",29922,201,14819,26473576,884.75289,0,8753,6,15397,84.65133,359,846,1414,2130,3627,0.50126,0.00436,0.00096,1.95815,0,0,0.16342,24652723,23685052,0.96075,22081820,0.89572,1603232,18898,618915,0.02338,8498,0.28401,736,0.0246,19890,0.66473,1282,0.04284,0.44226,0.52125,0.50348,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0727.trinity_out_2.2.0.Trinity.fasta",29922,201,14819,26473576,884.75289,0,8753,6,15397,84.65133,359,846,1414,2130,3627,0.50126,0.00436,0.00096,1.95815,0,0,0.16342,18395,18395,0.61477,0.96208,13506,0.70638,6706,0.35073,5942,0.31077,5077,0.26553,4662,0.24383,4116,0.21527,0.29548,NA,NA,NA,"MMETSP0727",196,48,59,303,0.646864686469,171,30,33,234,0.730769230769231,21884690,14791984,49417899,"29.9%",60962740,0
"285","MMETSP0733","SRR1296909","7/22/15","7/26/15",24509508,2450950800,24509508,100,1420,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296909","SRX551316",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619025","SAMN02740496","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","B7FF3802059D0322F3CF1CEDFEFC1118","CD1FA6A86C0CC2FBA1436A62FCF803AA","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5",24509508,24442205,99.73,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0733.trinity_out_2.2.0.Trinity.fasta",64661,201,13527,43340496,670.27259,0,12010,2,22745,81.33338,279,552,999,1630,2982,0.41115,0.01248,0.01284,1.83709,0,0,0.12498,24442205,21262896,0.86993,17358001,0.71017,3904895,50292,1280714,0.02955,25089,0.38801,2066,0.03195,35896,0.55514,3767,0.05826,0.19946,0.40156,0.46594,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0733.trinity_out_2.2.0.Trinity.fasta",64661,201,13527,43340496,670.27259,0,12010,2,22745,81.33338,279,552,999,1630,2982,0.41115,0.01248,0.01284,1.83709,0,0,0.12498,43670,43670,0.67537,0.85617,30530,0.59856,15047,0.295,12512,0.2453,9844,0.193,8559,0.1678,7006,0.13736,0.25526,NA,NA,NA,"MMETSP0733",236,35,32,303,0.778877887789,183,27,24,234,0.782051282051282,37378717,25307692,48951690,"51.7%",100424120,0
"286","MMETSP0734","SRR1296910","7/22/15","7/26/15",21562148,2156214800,21562148,100,1286,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296910","SRX551317",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619026","SAMN02740497","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","14490A3BD5E8DFE73E6B0382DA36ED70","901E83BC1C1C6F58617ECDE13F421341","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5",21562148,21475779,99.6,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0734.trinity_out_2.2.0.Trinity.fasta",65906,201,13510,44309838,672.31873,0,12248,10,22178,79.33808,276,550,1020,1676,3118,0.40915,0.01181,0.01334,1.83887,0,0,0.12463,21475779,18139373,0.84464,14260877,0.66404,3878496,51263,1362413,0.03075,25755,0.39078,2050,0.0311,37530,0.56945,3860,0.05857,0.19512,0.38104,0.49657,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0734.trinity_out_2.2.0.Trinity.fasta",65906,201,13510,44309838,672.31873,0,12248,10,22178,79.33808,276,550,1020,1676,3118,0.40915,0.01181,0.01334,1.83887,0,0,0.12463,43976,43976,0.66725,0.86346,30071,0.59044,14879,0.29215,12321,0.24192,9600,0.18849,8387,0.16468,6796,0.13344,0.2484,NA,NA,NA,"MMETSP0734",232,39,32,303,0.765676567657,188,25,21,234,0.803418803418803,35553616,25295911,43037233,"58.8%",104796580,0
"287","MMETSP0735","SRR1296911","7/22/15","7/26/15",23568163,2356816300,23568163,100,1413,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296911","SRX551318",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619027","SAMN02740498","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","98FD3CDB9822B66002507768ECCB0427","4C6102BA1AC65241D5A254E87421EBF7","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5",23568163,23476199,99.61,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0735.trinity_out_2.2.0.Trinity.fasta",64090,201,8843,42448567,662.32746,0,11871,0,22102,80.97559,276,543,995,1610,2855,0.41179,0.0123,0.0113,1.8413,0,0,0.12416,23476199,20612882,0.87803,17134965,0.72989,3477917,48368,1309989,0.03086,24412,0.3809,1967,0.03069,37223,0.58079,3435,0.0536,0.22389,0.42534,0.49924,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0735.trinity_out_2.2.0.Trinity.fasta",64090,201,8843,42448567,662.32746,0,11871,0,22102,80.97559,276,543,995,1610,2855,0.41179,0.0123,0.0113,1.8413,0,0,0.12416,42142,42142,0.65754,0.86482,29583,0.60709,14598,0.29958,12126,0.24885,9670,0.19844,8484,0.17411,6971,0.14306,0.25684,NA,NA,NA,"MMETSP0735",237,36,30,303,0.782178217822,187,29,18,234,0.799145299145299,36191818,24257963,47043870,"51.6%",101153251,0
"288","MMETSP0736","SRR1296912","7/22/15","7/26/15",22776659,2277665900,22776659,100,1356,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296912","SRX551319",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619028","SAMN02740499","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","4128C66E1291DF29A3643F506CC480A1","C8AD54A2BD6DA71CEEBC28F910308681","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5",22776659,22685863,99.6,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0736.trinity_out_2.2.0.Trinity.fasta",69704,201,12544,45511179,652.92062,0,12453,2,23333,80.02141,276,531,957,1557,2825,0.41082,0.01186,0.01273,1.83458,0,0,0.12236,22685863,19375334,0.85407,15375899,0.67777,3999435,54217,1359967,0.02988,27487,0.39434,2199,0.03155,38923,0.5584,4114,0.05902,0.1981,0.38366,0.48345,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0736.trinity_out_2.2.0.Trinity.fasta",69704,201,12544,45511179,652.92062,0,12453,2,23333,80.02141,276,531,957,1557,2825,0.41082,0.01186,0.01273,1.83458,0,0,0.12236,47620,47620,0.68317,0.84774,32945,0.58649,16138,0.28729,13341,0.2375,10431,0.18569,9055,0.1612,7295,0.12987,0.24572,NA,NA,NA,"MMETSP0736",234,38,31,303,0.772277227723,192,27,15,234,0.82051282051282,37082620,25831678,45461756,"56.8%",102244792,0
"289","MMETSP0737","SRR1296953","7/22/15","7/26/15",36466592,3646659200,36466592,100,2347,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296953","SRX551360",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619069","SAMN02740500","simple",385413,"Thalassiosira minuscula",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","D67DC4C797B4EA557C076BCF070880A6","013B65A95D9AC161028F97560FA6A228","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093",36466592,36464010,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0737.trinity_out_2.2.0.Trinity.fasta",47167,201,16745,43682130,926.11635,0,15956,5,25642,80.88675,409,900,1373,1948,3190,0.47985,0.00975,0.00846,1.9431,0,0,0.17306,36464010,34234196,0.93885,30443835,0.8349,3790361,33727,1295921,0.02967,17984,0.38128,1876,0.03977,20774,0.44044,3179,0.0674,0.3483,0.49079,0.41837,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0737.trinity_out_2.2.0.Trinity.fasta",47167,201,16745,43682130,926.11635,0,15956,5,25642,80.88675,409,900,1373,1948,3190,0.47985,0.00975,0.00846,1.9431,0,0,0.17306,37021,37021,0.78489,1.29535,22007,0.77001,11652,0.4077,10461,0.36603,8980,0.31421,8279,0.28968,7351,0.25721,0.44277,NA,NA,NA,"MMETSP0737",215,53,35,303,0.709570957096,174,35,25,234,0.743589743589744,40954379,NA,NA,NA,NA,NA
"290","MMETSP0738","SRR1296954","7/22/15","7/26/15",28354444,2835444400,28354444,100,1835,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296954","SRX551361",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619070","SAMN02740501","simple",385413,"Thalassiosira minuscula",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","3E16CF52DD52B4C71B26B4FDA901BFCA","820F4CA4B89A8561C7BE18DC960015A5","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093",28354444,28352593,99.99,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0738.trinity_out_2.2.0.Trinity.fasta",34790,201,28958,23431706,673.51842,0,4403,68,11055,66.5936,288,516,862,1896,5929,0.52446,0.01379,0.00843,2.14768,0,0,0.12397,28352593,19989248,0.70502,15551993,0.54852,4437255,18792,1419383,0.06058,12445,0.35772,2846,0.08181,15691,0.45102,4488,0.129,0.13518,0.26031,0.42716,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0738.trinity_out_2.2.0.Trinity.fasta",34790,201,28958,23431706,673.51842,0,4403,68,11055,66.5936,288,516,862,1896,5929,0.52446,0.01379,0.00843,2.14768,0,0,0.12397,28758,28758,0.82662,1.14665,20215,0.80602,10090,0.40231,9546,0.38062,8439,0.33648,7843,0.31272,6975,0.27811,0.43404,NA,NA,NA,"MMETSP0738",82,86,135,303,0.270627062706,50,41,143,234,0.213675213675214,19881392,NA,NA,NA,NA,NA
"291","MMETSP0739","SRR1296955","7/22/15","7/26/15",22669277,2266927700,22669277,100,1374,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296955","SRX551362",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619072","SAMN02740502","simple",385413,"Thalassiosira minuscula",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","659026522D1528BA0D16510AA1AAABDE","879012AF915DF000684D2FD65F6DF065","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093",22669277,22668284,100,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0739.trinity_out_2.2.0.Trinity.fasta",43965,201,8047,31510863,716.7261,0,10379,0,18766,79.8306,306,654,1058,1513,2324,0.47559,0.01356,0.00782,1.92643,0,0,0.14098,22668284,20900624,0.92202,18819805,0.83023,2080819,23913,906202,0.02876,13964,0.31762,1423,0.03237,26326,0.59879,5399,0.1228,0.32277,0.38384,0.05107,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0739.trinity_out_2.2.0.Trinity.fasta",43965,201,8047,31510863,716.7261,0,10379,0,18766,79.8306,306,654,1058,1513,2324,0.47559,0.01356,0.00782,1.92643,0,0,0.14098,28436,28436,0.64679,1.19324,19870,0.83379,10226,0.4291,9513,0.39919,8438,0.35408,7859,0.32978,7172,0.30095,0.44172,NA,NA,NA,"MMETSP0739",177,80,46,303,0.584158415842,144,46,44,234,0.615384615384615,29189300,NA,NA,NA,NA,NA
"292","MMETSP0740","SRR1296956","7/22/15","7/26/15",15202953,1520295300,15202953,100,925,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296956","SRX551363",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619071","SAMN02740503","simple",385413,"Thalassiosira minuscula",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","74B6777FE33A99E99CEFCD52CE0DF71B","DE56DD05B12C59D5FBF0F9EECA1718F3","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093",15202953,15199897,99.98,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0740.trinity_out_2.2.0.Trinity.fasta",36324,201,10029,17674611,486.58218,0,2768,1,9110,78.69748,247,377,573,870,1564,0.49514,0.019,0.00862,2.09996,0,0,0.10189,15199897,6522682,0.42913,4853197,0.31929,1669485,15557,662849,0.0375,9174,0.25256,1543,0.04248,24893,0.6853,3384,0.09316,0.09273,0.12601,0.1487,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0740.trinity_out_2.2.0.Trinity.fasta",36324,201,10029,17674611,486.58218,0,2768,1,9110,78.69748,247,377,573,870,1564,0.49514,0.019,0.00862,2.09996,0,0,0.10189,23799,23799,0.65519,1.07479,19013,0.85865,9395,0.42429,8970,0.40509,8156,0.36833,7690,0.34729,7018,0.31694,0.43215,NA,NA,NA,"MMETSP0740",59,87,157,303,0.194719471947,45,34,155,234,0.192307692307692,15578784,NA,NA,NA,NA,NA
"293","MMETSP0744","SRR1296829","7/22/15","7/26/15",45273816,4527381600,45273816,100,2674,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296829","SRX551236",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618945","SAMN02740504","simple",913974,"Tryblionella compressa",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","BD70B0BF6DF0A98DC1767921AE2665AD","B5C62F9CDC564FC080671A37FB49559D","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","punctata","CCMP561",45273816,45066914,99.54,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0744.trinity_out_2.2.0.Trinity.fasta",30737,201,8096,26189021,852.03569,0,9371,0,16017,76.73482,371,820,1259,1786,2774,0.46413,0.0061,0.00572,1.82274,0,0,0.165,45066914,43067867,0.95564,39618091,0.87909,3449776,19827,846327,0.03232,10495,0.34145,1330,0.04327,13427,0.43684,8158,0.26541,0.278,0.33056,0.02914,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0744.trinity_out_2.2.0.Trinity.fasta",30737,201,8096,26189021,852.03569,0,9371,0,16017,76.73482,371,820,1259,1786,2774,0.46413,0.0061,0.00572,1.82274,0,0,0.165,23237,23237,0.75599,0.93796,15968,0.64455,7936,0.32034,6932,0.27981,5791,0.23375,5173,0.20881,4181,0.16877,0.26777,NA,NA,NA,"MMETSP0744",197,57,49,303,0.650165016502,160,38,36,234,0.683760683760684,20754993,19293451,90340159,"21.4%",78869431,0
"294","MMETSP0745","SRR1296830","7/22/15","7/26/15",21876528,2187652800,21876528,100,1296,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296830","SRX551237",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618946","SAMN02740505","simple",913974,"Tryblionella compressa",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","8302BAEAE48AF04B796A5B79660F23DB","10E07D8C5BC1F613F70278FA0FFDE11E","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","punctata","CCMP561",21876528,21776674,99.54,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0745.trinity_out_2.2.0.Trinity.fasta",28275,201,7273,21794042,770.7884,0,7221,0,13860,80.25373,338,716,1101,1601,2519,0.4652,0.00765,0.00579,1.82564,0,0,0.15189,21776674,20645929,0.94808,18793571,0.86301,1852358,16475,536496,0.02462,8478,0.29984,838,0.02964,14999,0.53047,5616,0.19862,0.32491,0.36608,0.03097,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0745.trinity_out_2.2.0.Trinity.fasta",28275,201,7273,21794042,770.7884,0,7221,0,13860,80.25373,338,716,1101,1601,2519,0.4652,0.00765,0.00579,1.82564,0,0,0.15189,19670,19670,0.69567,0.95532,14373,0.69806,7226,0.35095,6578,0.31948,5773,0.28038,5264,0.25566,4492,0.21816,0.30004,NA,NA,NA,"MMETSP0745",171,68,64,303,0.564356435644,122,53,59,234,0.521367521367521,17394486,13371782,43653110,"30.6%",55690092,0
"295","MMETSP0746","SRR1296831","7/22/15","7/26/15",24477011,2447701100,24477011,100,1495,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296831","SRX551238",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS618947","SAMN02740506","simple",913974,"Tryblionella compressa",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","A86E76DBFD1B1E9E8279F1071B719561","7B597A013AE1BB2FC396F3D8FF24E97A","SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","punctata","CCMP561",24477011,24411094,99.73,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0746.trinity_out_2.2.0.Trinity.fasta",33793,201,9287,24332498,720.04551,0,7542,0,15088,80.01521,311,644,1034,1548,2478,0.46597,0.00744,0.00409,1.82226,0,0,0.14284,24411094,23062209,0.94474,21049539,0.86229,2012670,20326,842360,0.03462,11385,0.3369,1569,0.04643,18408,0.54473,5548,0.16418,0.29498,0.36018,0.02931,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP0746.trinity_out_2.2.0.Trinity.fasta",33793,201,9287,24332498,720.04551,0,7542,0,15088,80.01521,311,644,1034,1548,2478,0.46597,0.00744,0.00409,1.82226,0,0,0.14284,24060,24060,0.71198,0.98919,16646,0.68437,8302,0.34132,7341,0.30181,6043,0.24845,5327,0.21901,4299,0.17675,0.27811,NA,NA,NA,"MMETSP0746",166,77,60,303,0.547854785479,125,52,57,234,0.534188034188034,20393326,15156688,48887994,"31.0%",63915679,0
