"","Run","SampleName.x","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","assembly","n_seqs","smallest","largest","n_bases","mean_len","n_under_200","n_over_1k","n_over_10k","n_with_orf","mean_orf_percent","n90","n70","n50","n30","n10","gc","gc_skew","at_skew","cpg_ratio","bases_n","proportion_n","linguistic_complexity","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score","optimal_score","cutoff","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","SampleName.y","ID","Complete","Fragmented","Missing","Total","Complete_BUSCO_perc","Input.Reads","Surviving.Reads","Percent.Surviving","Unique_kmers"
"297","SRR1296905","MMETSP0127","7/22/15","7/26/15",21751016,2175101600,21751016,100,1291,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296905","SRX551312",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619021","SAMN02740418","simple",938130,"Platyophrya macrostoma",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","2882F4079017136DF71954130378FE37","683C31201113C08949FD36CA78DFE36D","DenisLynn","Alveolata(SAR,Chromalveolata)","Ciliophora","Colopdea","Cyrtolophosidida","Platyophryidae","Platyophrya","macrostoma","WH","/mnt/scratch/ljcohen/mmetsp/Platyophrya_macrostoma/SRR1296905/trinity/trinity_out/Platyophrya_macrostoma_SRR1296905.Trinity.fixed.fa",71220,201,18808,38770093,544.37086,0,8830,4,23327,90.56772,248,411,717,1219,2217,0.46003,0.01095,0.01225,1.96703,0,0,0.10976,21652335,18712699,0.86423,15149226,0.69966,3563473,35932,266994,0.00689,16494,0.23159,259,0.00364,56817,0.79777,1765,0.02478,0.28837,0.35998,0.44482,30005,30005,0.4213,0.68052,25974,0.5891,13182,0.29897,12130,0.27511,10525,0.23871,9585,0.21739,8257,0.18727,0.25909,"MMETSP0127","Platyophrya_macrostoma_SRR1296905",270,49,110,429,0.629370629,21751016,21652335,99.55,34967241
"298","SRR1296906","MMETSP0213","7/22/15","7/26/15",26680921,2668092100,26680921,100,1604,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296906","SRX551313",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619022","SAMN02740191","simple",151035,"Euplotes harpa",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","254B860FF10108D6F4952FB3FE71C41D","A9B487C159D006373B79B51E48E30C50","DenisLynn","Alveolata(SAR,Chromalveolata)","Ciliophora","Spirotrichea","Euplotida","Euplotidae","Euplotes","harpa","FSP1.4","/mnt/scratch/ljcohen/mmetsp/Euplotes_harpa/SRR1296906/trinity/Euplotes_harpa_SRR1296906.Trinity.fixed.fasta",36929,201,16315,21093129,571.18062,0,4881,12,8389,65.35713,255,445,768,1254,2379,0.46082,0.0121,0.0358,1.97689,0,0,0.11351,26677986,24787582,0.92914,20884527,0.78284,3903055,19247,143311,0.00679,8261,0.2237,136,0.00368,26856,0.72723,938,0.0254,0.30319,0.41802,0.41964,6,6,0.00016,0.00032,6,0.00032,3,0.00016,0,0,0,0,0,0,0,0,0.00011,"MMETSP0213","Euplotes_harpa_SRR1296906",186,56,187,429,0.433566434,26680921,26677986,99.99,18619860
"299","SRR1296907","MMETSP0471","7/22/15","7/26/15",37949715,3794971500,37949715,100,2388,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296907","SRX551314",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619023","SAMN02740484","simple",2969,"Oxyrrhis marina",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","1B7C961AA16D33252EEC9E97F44AFBFC","6FE872F160499BC69A0BD3587EA2BFCE","SusanneMenden-Deuer","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Oxyrrhinales","Oxyrrhinaceae","Oxyrrhis","marina","","/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1296907/trinity/trinity_out/Oxyrrhis_marina_SRR1296907.Trinity.fixed.fa",57790,201,14989,37801583,654.1198,0,11362,7,23686,91.61373,273,549,1003,1528,2425,0.59097,0.02253,-0.00282,1.91513,0,0,0.1275,37947608,34825822,0.91773,30816771,0.81209,4009051,26124,167910,0.00444,9522,0.16477,157,0.00272,39294,0.67994,1906,0.03298,0.41555,0.51264,0.47382,30979,30979,0.53606,1.00968,27263,0.88857,13754,0.44828,13147,0.42849,12223,0.39838,11864,0.38668,11332,0.36934,0.44954,"MMETSP0471","Oxyrrhis_marina_SRR1296907",221,38,170,429,0.515151515,37949715,37947608,99.99,37080872
"300","SRR1296908","MMETSP0211","7/22/15","7/26/15",32637722,3263772200,32637722,100,1951,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296908","SRX551315",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619024","SAMN02740177","simple",311385,"Pseudokeronopsis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","A58B33F3646D1386C9AB978E476B6DDF","0CB1494FD7FA7BEAAE48486D9CF50BE7","DenisLynn","Alveolata(SAR,Chromalveolata)","Ciliophora","Spirotrichea","Urostylida","Pseudokeronopsidae","Pseudokeronopsis","sp.","OXSARD2","/mnt/scratch/ljcohen/mmetsp/Pseudokeronopsis/SRR1296908/trinity/trinity_out/Pseudokeronopsis_SRR1296908.Trinity.fixed.fa",35110,201,18833,29812157,849.10729,0,9616,24,5814,35.8627,341,793,1337,2041,3640,0.44655,0.01536,0.04165,1.33435,0,0,0.15216,32634002,31226012,0.95686,28718812,0.88003,2507200,16895,235884,0.00791,7230,0.20592,277,0.00789,19824,0.56463,1621,0.04617,0.45596,0.50866,0.48102,24730,24730,0.70436,1.02533,20755,0.86052,10845,0.44965,10239,0.42452,9296,0.38542,8878,0.36809,8365,0.34682,0.46235,"MMETSP0211","Pseudokeronopsis_SRR1296908",207,62,160,429,0.482517483,32637722,32634002,99.99,24743136
"301","SRR1296909","MMETSP0733","7/22/15","7/26/15",24509508,2450950800,24509508,100,1420,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296909","SRX551316",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619025","SAMN02740496","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","B7FF3802059D0322F3CF1CEDFEFC1118","CD1FA6A86C0CC2FBA1436A62FCF803AA","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5","/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296909/trinity/trinity_out/Fragilariopsis_kerguelensis_SRR1296909.Trinity.fixed.fa",55738,201,16242,38655372,693.51918,0,10927,5,19006,80.39737,274,577,1121,1847,3372,0.41078,0.01101,0.01321,1.84395,0,0,0.12797,24442205,21541823,0.88134,17528867,0.71716,4012956,43855,410394,0.01062,22862,0.41017,230,0.00413,29475,0.52881,3122,0.05601,0.23816,0.39926,0.45224,37520,37520,0.67315,0.7356,28588,0.56048,14019,0.27485,11443,0.22435,8780,0.17214,7545,0.14792,5985,0.11734,0.24146,"MMETSP0733","Fragilariopsis_kerguelensis_SRR1296909",274,38,117,429,0.638694639,24509508,24442205,99.73,37955995
"302","SRR1296910","MMETSP0734","7/22/15","7/26/15",21562148,2156214800,21562148,100,1286,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296910","SRX551317",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619026","SAMN02740497","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","14490A3BD5E8DFE73E6B0382DA36ED70","901E83BC1C1C6F58617ECDE13F421341","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5","/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296910/trinity/trinity_out/Fragilariopsis_kerguelensis_SRR1296910.Trinity.fixed.fa",56958,201,13019,39487406,693.27234,0,11019,10,18630,78.53293,272,572,1132,1899,3559,0.40891,0.01081,0.01075,1.84396,0,0,0.12738,21475779,18405863,0.85705,14410666,0.67102,3995197,44839,413597,0.01047,23606,0.41445,263,0.00462,30915,0.54277,3371,0.05918,0.23185,0.3674,0.49356,37846,37846,0.66445,0.7431,28135,0.55242,13777,0.27051,11186,0.21963,8506,0.16701,7239,0.14214,5632,0.11058,0.2337,"MMETSP0734","Fragilariopsis_kerguelensis_SRR1296910",272,42,115,429,0.634032634,21562148,21475779,99.6,32189186
"303","SRR1296911","MMETSP0735","7/22/15","7/26/15",23568163,2356816300,23568163,100,1413,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296911","SRX551318",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619027","SAMN02740498","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","98FD3CDB9822B66002507768ECCB0427","4C6102BA1AC65241D5A254E87421EBF7","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5","/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296911/trinity/trinity_out/Fragilariopsis_kerguelensis_SRR1296911.Trinity.fixed.fa",55677,201,10501,37820161,679.278,0,10777,1,18619,80.36395,271,560,1094,1778,3218,0.41114,0.01186,0.01344,1.84711,0,0,0.12639,23476199,20834835,0.88749,17268590,0.73558,3566245,42747,392445,0.01038,22104,0.397,247,0.00444,31036,0.55743,2892,0.05194,0.26816,0.41904,0.50581,36258,36258,0.65122,0.74407,27770,0.56989,13767,0.28252,11395,0.23384,8973,0.18414,7706,0.15814,6091,0.125,0.24688,"MMETSP0735","Fragilariopsis_kerguelensis_SRR1296911",269,38,122,429,0.627039627,23568163,23476199,99.61,32624584
"304","SRR1296912","MMETSP0736","7/22/15","7/26/15",22776659,2277665900,22776659,100,1356,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296912","SRX551319",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619028","SAMN02740499","simple",186038,"Fragilariopsis kerguelensis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","4128C66E1291DF29A3643F506CC480A1","C8AD54A2BD6DA71CEEBC28F910308681","AdrianMarchetti","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Fragilariopsis","kerguelensis","L26-C5","/mnt/scratch/ljcohen/mmetsp/Fragilariopsis_kerguelensis/SRR1296912/trinity/trinity_out/Fragilariopsis_kerguelensis_SRR1296912.Trinity.fixed.fa",59853,201,10350,40248855,672.46178,0,11220,4,19434,79.40392,271,548,1062,1759,3215,0.41044,0.01352,0.01452,1.8416,0,0,0.1251,22685863,19637691,0.86564,15498863,0.68319,4138828,47146,404096,0.01004,24820,0.41468,250,0.00418,31739,0.53028,3463,0.05786,0.24003,0.37825,0.48228,40865,40865,0.68276,0.72748,30773,0.54783,15187,0.27036,12286,0.21872,9361,0.16665,8027,0.1429,6264,0.11151,0.23481,"MMETSP0736","Fragilariopsis_kerguelensis_SRR1296912",268,38,123,429,0.624708625,22776659,22685863,99.6,34360722
"305","SRR1296913","MMETSP0292","7/22/15","7/26/15",32622070,3262207000,32622070,100,2059,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296913","SRX551320",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619029","SAMN02740452","simple",2829,"Heterosigma akashiwo",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","F81B93B840D7A73331168B70498B15E7","DA59590BB47DAB8FA7617240A775CFA2","SonyaDyhrman","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Raphidophyceae","Chattonellales","Chattonellaceae","Heterosigma","akashiwo","CCMP2393","/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296913/trinity/trinity_out/Heterosigma_akashiwo_SRR1296913.Trinity.fixed.fa",40824,201,7058,24242760,593.83598,0,6162,0,14275,79.8908,273,490,789,1182,1956,0.52979,0.01698,0.01008,1.94739,0,0,0.11718,32584258,29616296,0.90891,25980104,0.79732,3636192,22252,200631,0.00828,10663,0.26119,190,0.00465,25912,0.63472,2235,0.05475,0.36919,0.3861,0.04444,25409,25409,0.6224,0.8353,21608,0.71035,10963,0.3604,9906,0.32565,8467,0.27835,7655,0.25165,6494,0.21348,0.30461,"MMETSP0292","Heterosigma_akashiwo_SRR1296913",157,118,154,429,0.365967366,32622070,32584258,99.88,22994049
"306","SRR1296914","MMETSP0294","7/22/15","7/26/15",31175731,3117573100,31175731,100,1971,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296914","SRX551321",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619030","SAMN02740453","simple",2829,"Heterosigma akashiwo",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","3A666C9973728D46A79C9CAA55F47FA9","A178946055AE87A117490E4B9953CBD0","SonyaDyhrman","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Raphidophyceae","Chattonellales","Chattonellaceae","Heterosigma","akashiwo","CCMP2393","/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296914/trinity/trinity_out/Heterosigma_akashiwo_SRR1296914.Trinity.fixed.fa",47427,201,13981,30454437,642.1329,0,8373,3,18053,79.61412,289,544,876,1312,2169,0.52896,0.01537,0.0085,1.94591,0,0,0.12488,31138571,28741319,0.92301,25121829,0.80678,3619490,27952,288920,0.00949,13542,0.28553,224,0.00472,26602,0.5609,2726,0.05748,0.36406,0.39592,0.28477,31986,31986,0.67443,0.8304,26989,0.70067,13875,0.36021,12568,0.32628,10880,0.28246,9904,0.25712,8454,0.21948,0.30698,"MMETSP0294","Heterosigma_akashiwo_SRR1296914",195,110,124,429,0.454545455,31175731,31138571,99.88,28952655
"307","SRR1296915","MMETSP0295","7/22/15","7/26/15",23209198,2320919800,23209198,100,1468,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296915","SRX551322",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619031","SAMN02740454","simple",2829,"Heterosigma akashiwo",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","A069F454B336B5D3A076F8758254FE3A","90638597B86370ABC9F80F312F6AA6B3","SonyaDyhrman","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Raphidophyceae","Chattonellales","Chattonellaceae","Heterosigma","akashiwo","CCMP2393","/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296915/trinity/trinity_out/Heterosigma_akashiwo_SRR1296915.Trinity.fixed.fa",41236,201,10184,24487423,593.83604,0,6063,1,14304,79.74871,274,488,783,1180,1988,0.52641,0.0154,0.00971,1.92972,0,0,0.11735,23181881,21025886,0.907,18125736,0.78189,2900150,22340,206886,0.00845,10763,0.26101,170,0.00412,27200,0.65962,1979,0.04799,0.34325,0.36992,0.37425,25315,25315,0.61391,0.84022,21483,0.71303,10994,0.3649,9990,0.33157,8662,0.2875,7929,0.26317,6761,0.2244,0.31257,"MMETSP0295","Heterosigma_akashiwo_SRR1296915",147,118,164,429,0.342657343,23209198,23181881,99.88,22656868
"308","SRR1296916","MMETSP0296","7/22/15","7/26/15",28094148,2809414800,28094148,100,1652,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296916","SRX551323",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619032","SAMN02740455","simple",2829,"Heterosigma akashiwo",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","7824787907B529A95915B8374A828B1E","0607602D50147C94EBD1629ACAA4BFB7","SonyaDyhrman","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Raphidophyceae","Chattonellales","Chattonellaceae","Heterosigma","akashiwo","CCMP2393","/mnt/scratch/ljcohen/mmetsp/Heterosigma_akashiwo/SRR1296916/trinity/trinity_out/Heterosigma_akashiwo_SRR1296916.Trinity.fixed.fa",41475,201,10144,24538719,591.65085,0,6134,1,14145,78.78708,273,485,784,1181,1944,0.52439,0.01388,0.00726,1.9254,0,0,0.11731,28087514,25661686,0.91363,22523339,0.8019,3138347,21108,234815,0.00957,10379,0.25025,258,0.00622,25341,0.61099,2652,0.06394,0.36185,0.38577,0.03494,27757,27757,0.66925,1.01089,23373,0.85123,11972,0.43601,11191,0.40757,9999,0.36416,9454,0.34431,8556,0.3116,0.4335,"MMETSP0296","Heterosigma_akashiwo_SRR1296916",176,112,141,429,0.41025641,28094148,28087514,99.98,21520584
"309","SRR1296917","MMETSP0006_2","7/22/15","7/26/15",21466210,2146621000,21466210,100,1426,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296917","SRX551324",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619034","SAMN02740300","simple",97485,"Prymnesium parvum",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","F8806E89E26340014EC08263DD6080B5","BB3E9B7A3AD34ADFCBE578ED857B087C","DavidCaron","Haptophyta(Hacrobia,Chromalveolata)","Haptophyta","Prymnesiophyceae","Prymensiales","Prymenesiaceae","Prymnesium","parvum","Texoma1","/mnt/scratch/ljcohen/mmetsp/Prymnesium_parvum/SRR1296917/trinity/trinity_out/Prymnesium_parvum_SRR1296917.Trinity.fixed.fa",42819,201,12096,32063317,748.8105,0,9908,9,18687,80.39395,315,677,1090,1655,2989,0.58932,0.01181,0.00523,2.23739,0,0,0.14208,21377723,20140635,0.94213,18060307,0.84482,2080328,20410,269183,0.0084,10053,0.23478,230,0.00537,28856,0.67391,1592,0.03718,0.44484,0.49121,0.40512,25863,25863,0.60401,0.83467,21688,0.69993,11092,0.35797,10219,0.32979,9014,0.29091,8384,0.27057,7472,0.24114,0.30752,"MMETSP0006","Prymnesium_parvum_SRR1296917",200,72,157,429,0.466200466,21466210,21377723,99.59,25079667
"310","SRR1296918","MMETSP0149","7/22/15","7/26/15",26360693,2636069300,26360693,100,1614,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296918","SRX551325",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619033","SAMN02740223","simple",122233,"Chaetoceros debilis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","D8F6E6A1AD5F276C6AE068A3B400AECF","5EA46B9B3798FA9D241C353B12D5ACC6","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","debilis","MM31A-1","/mnt/scratch/ljcohen/mmetsp/Chaetoceros_debilis/SRR1296918/trinity/trinity_out/Chaetoceros_debilis_SRR1296918.Trinity.fixed.fa",23776,201,17408,23034728,968.82268,0,8290,5,12570,82.85326,402,979,1519,2172,3672,0.43247,0.01196,0.00885,1.79704,0,0,0.17733,26356589,25066555,0.95105,22940145,0.87038,2126410,16128,189409,0.00822,6493,0.27309,135,0.00568,12581,0.52915,1065,0.04479,0.4593,0.54217,0.44501,17295,17295,0.72741,1.05942,13357,0.81819,6990,0.42818,6410,0.39265,5707,0.34959,5427,0.33243,5001,0.30634,0.45355,"MMETSP0149","Chaetoceros_debilis_SRR1296918",273,32,124,429,0.636363636,26360693,26356589,99.98,25358663
"311","SRR1296919","MMETSP0150","7/22/15","7/26/15",25757656,2575765600,25757656,100,1579,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296919","SRX551326",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619035","SAMN02740224","simple",122233,"Chaetoceros debilis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","6A6A71047C87598B812271D69757582D","C4C7C209C8EB1DCD1AC510BE42DF2901","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","debilis","MM31A-1","/mnt/scratch/ljcohen/mmetsp/Chaetoceros_debilis/SRR1296919/trinity/trinity_out/Chaetoceros_debilis_SRR1296919.Trinity.fixed.fa",24915,201,14861,27924906,1120.80698,0,10452,6,14318,80.07876,505,1149,1720,2442,4075,0.43079,0.01067,0.00851,1.8029,0,0,0.19983,25755031,24452982,0.94944,22276412,0.86493,2176570,18353,247358,0.00886,7514,0.30159,160,0.00642,9925,0.39835,1388,0.05571,0.46169,0.55854,0.44745,20176,20176,0.80979,1.05911,14983,0.78651,7768,0.40777,7110,0.37323,6218,0.3264,5844,0.30677,5322,0.27937,0.44483,"MMETSP0150","Chaetoceros_debilis_SRR1296919",287,26,116,429,0.668997669,25757656,25755031,99.99,27497228
"312","SRR1296920","MMETSP0152","7/22/15","7/26/15",22839663,2283966300,22839663,100,1377,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296920","SRX551327",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619039","SAMN02740290","simple",1049557,"Thalassiothrix antarctica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","6A8B5B7F8AD03AFF075362E30DACE790","B9D843DEAB634D1E02A0019814E7AD96","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","antarctica","L6-D1","/mnt/scratch/ljcohen/mmetsp/Thalassiothrix_antarctica/SRR1296920/trinity/trinity_out/Thalassiothrix_antarctica_SRR1296920.Trinity.fixed.fa",34412,201,9294,24136631,701.40158,0,7346,0,14238,84.7677,289,615,1071,1644,2767,0.39926,0.01554,0.01322,1.88596,0,0,0.1336,22836808,20895008,0.91497,18283301,0.80061,2611707,21771,117858,0.00488,6731,0.1956,93,0.0027,15703,0.45632,1382,0.04016,0.36292,0.47592,0.48957,28261,28261,0.82125,1.10585,19179,0.75047,10422,0.40781,8660,0.33886,6576,0.25732,5682,0.22234,4516,0.17671,0.40963,"MMETSP0152","Thalassiothrix_antarctica_SRR1296920",246,47,136,429,0.573426573,22839663,22836808,99.99,19711902
"313","SRR1296921","MMETSP0154","7/22/15","7/26/15",23573411,2357341100,23573411,100,1423,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296921","SRX551328",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619036","SAMN02740291","simple",1049557,"Thalassiothrix antarctica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","42AE59FB6E1C5A4D241FCC15F231C394","0365205304B1EB75ADDEE9F21FEC8E2A","BankBeszteri","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassiothrix","antarctica","L6-D1","/mnt/scratch/ljcohen/mmetsp/Thalassiothrix_antarctica/SRR1296921/trinity/trinity_out/Thalassiothrix_antarctica_SRR1296921.Trinity.fixed.fa",37097,201,11129,28409414,765.81432,0,9232,1,16724,84.08394,312,711,1185,1764,2899,0.39637,0.01218,0.01198,1.8939,0,0,0.14319,23567702,21996542,0.93333,19482002,0.82664,2514540,22973,229858,0.00809,9972,0.26881,204,0.0055,22866,0.61638,1588,0.04281,0.37958,0.48839,0.42213,24868,24868,0.67035,1.00266,19779,0.79748,10346,0.41714,9466,0.38166,8321,0.3355,7846,0.31635,7164,0.28885,0.4424,"MMETSP0154","Thalassiothrix_antarctica_SRR1296921",279,31,119,429,0.65034965,23573411,23567702,99.98,25566406
